datetime,num_orders,day_of_week,hour,lag_2,lag_4,lag_6,lag_8,lag_10,lag_12,rolling_mean
2018-07-24 20:00:00,82,1,20,118.0,112.0,116.0,93.0,94.0,68.0,109.0
2018-07-24 21:00:00,113,1,21,81.0,120.0,114.0,64.0,88.0,114.0,102.6
2018-07-24 22:00:00,73,1,22,82.0,118.0,112.0,116.0,93.0,94.0,102.8
2018-07-24 23:00:00,110,1,23,113.0,81.0,120.0,114.0,64.0,88.0,93.4
2018-07-25 00:00:00,161,2,0,73.0,82.0,118.0,112.0,116.0,93.0,91.8
2018-07-25 01:00:00,74,2,1,110.0,113.0,81.0,120.0,114.0,64.0,107.8
2018-07-25 02:00:00,145,2,2,161.0,73.0,82.0,118.0,112.0,116.0,106.2
2018-07-25 03:00:00,142,2,3,74.0,110.0,113.0,81.0,120.0,114.0,112.6
2018-07-25 04:00:00,124,2,4,145.0,161.0,73.0,82.0,118.0,112.0,126.4
2018-07-25 05:00:00,69,2,5,142.0,74.0,110.0,113.0,81.0,120.0,129.2
2018-07-25 06:00:00,65,2,6,124.0,145.0,161.0,73.0,82.0,118.0,110.8
2018-07-25 07:00:00,60,2,7,69.0,142.0,74.0,110.0,113.0,81.0,109.0
2018-07-25 08:00:00,66,2,8,65.0,124.0,145.0,161.0,73.0,82.0,92.0
2018-07-25 09:00:00,122,2,9,60.0,69.0,142.0,74.0,110.0,113.0,76.8
2018-07-25 10:00:00,95,2,10,66.0,65.0,124.0,145.0,161.0,73.0,76.4
2018-07-25 11:00:00,93,2,11,122.0,60.0,69.0,142.0,74.0,110.0,81.6
2018-07-25 12:00:00,83,2,12,95.0,66.0,65.0,124.0,145.0,161.0,87.2
2018-07-25 13:00:00,99,2,13,93.0,122.0,60.0,69.0,142.0,74.0,91.8
2018-07-25 14:00:00,95,2,14,83.0,95.0,66.0,65.0,124.0,145.0,98.4
2018-07-25 15:00:00,119,2,15,99.0,93.0,122.0,60.0,69.0,142.0,93.0
2018-07-25 16:00:00,134,2,16,95.0,83.0,95.0,66.0,65.0,124.0,97.8
2018-07-25 17:00:00,121,2,17,119.0,99.0,93.0,122.0,60.0,69.0,106.0
2018-07-25 18:00:00,68,2,18,134.0,95.0,83.0,95.0,66.0,65.0,113.6
2018-07-25 19:00:00,137,2,19,121.0,119.0,99.0,93.0,122.0,60.0,107.4
2018-07-25 20:00:00,111,2,20,68.0,134.0,95.0,83.0,95.0,66.0,115.8
2018-07-25 21:00:00,110,2,21,137.0,121.0,119.0,99.0,93.0,122.0,114.2
2018-07-25 22:00:00,84,2,22,111.0,68.0,134.0,95.0,83.0,95.0,109.4
2018-07-25 23:00:00,138,2,23,110.0,137.0,121.0,119.0,99.0,93.0,102.0
2018-07-26 00:00:00,149,3,0,84.0,111.0,68.0,134.0,95.0,83.0,116.0
2018-07-26 01:00:00,73,3,1,138.0,110.0,137.0,121.0,119.0,99.0,118.4
2018-07-26 02:00:00,197,3,2,149.0,84.0,111.0,68.0,134.0,95.0,110.8
2018-07-26 03:00:00,141,3,3,73.0,138.0,110.0,137.0,121.0,119.0,128.2
2018-07-26 04:00:00,131,3,4,197.0,149.0,84.0,111.0,68.0,134.0,139.6
2018-07-26 05:00:00,83,3,5,141.0,73.0,138.0,110.0,137.0,121.0,138.2
2018-07-26 06:00:00,21,3,6,131.0,197.0,149.0,84.0,111.0,68.0,125.0
2018-07-26 07:00:00,39,3,7,83.0,141.0,73.0,138.0,110.0,137.0,114.6
2018-07-26 08:00:00,80,3,8,21.0,131.0,197.0,149.0,84.0,111.0,83.0
2018-07-26 09:00:00,138,3,9,39.0,83.0,141.0,73.0,138.0,110.0,70.8
2018-07-26 10:00:00,142,3,10,80.0,21.0,131.0,197.0,149.0,84.0,72.2
2018-07-26 11:00:00,86,3,11,138.0,39.0,83.0,141.0,73.0,138.0,84.0
2018-07-26 12:00:00,102,3,12,142.0,80.0,21.0,131.0,197.0,149.0,97.0
2018-07-26 13:00:00,70,3,13,86.0,138.0,39.0,83.0,141.0,73.0,109.6
2018-07-26 14:00:00,53,3,14,102.0,142.0,80.0,21.0,131.0,197.0,107.6
2018-07-26 15:00:00,104,3,15,70.0,86.0,138.0,39.0,83.0,141.0,90.6
2018-07-26 16:00:00,142,3,16,53.0,102.0,142.0,80.0,21.0,131.0,83.0
2018-07-26 17:00:00,113,3,17,104.0,70.0,86.0,138.0,39.0,83.0,94.2
2018-07-26 18:00:00,84,3,18,142.0,53.0,102.0,142.0,80.0,21.0,96.4
2018-07-26 19:00:00,71,3,19,113.0,104.0,70.0,86.0,138.0,39.0,99.2
2018-07-26 20:00:00,69,3,20,84.0,142.0,53.0,102.0,142.0,80.0,102.8
2018-07-26 21:00:00,90,3,21,71.0,113.0,104.0,70.0,86.0,138.0,95.8
2018-07-26 22:00:00,105,3,22,69.0,84.0,142.0,53.0,102.0,142.0,85.4
2018-07-26 23:00:00,117,3,23,90.0,71.0,113.0,104.0,70.0,86.0,83.8
2018-07-27 00:00:00,222,4,0,105.0,69.0,84.0,142.0,53.0,102.0,90.4
2018-07-27 01:00:00,108,4,1,117.0,90.0,71.0,113.0,104.0,70.0,120.6
2018-07-27 02:00:00,161,4,2,222.0,105.0,69.0,84.0,142.0,53.0,128.4
2018-07-27 03:00:00,131,4,3,108.0,117.0,90.0,71.0,113.0,104.0,142.6
2018-07-27 04:00:00,109,4,4,161.0,222.0,105.0,69.0,84.0,142.0,147.8
2018-07-27 05:00:00,64,4,5,131.0,108.0,117.0,90.0,71.0,113.0,146.2
2018-07-27 06:00:00,78,4,6,109.0,161.0,222.0,105.0,69.0,84.0,114.6
2018-07-27 07:00:00,44,4,7,64.0,131.0,108.0,117.0,90.0,71.0,108.6
2018-07-27 08:00:00,89,4,8,78.0,109.0,161.0,222.0,105.0,69.0,85.2
2018-07-27 09:00:00,139,4,9,44.0,64.0,131.0,108.0,117.0,90.0,76.8
2018-07-27 10:00:00,149,4,10,89.0,78.0,109.0,161.0,222.0,105.0,82.8
2018-07-27 11:00:00,110,4,11,139.0,44.0,64.0,131.0,108.0,117.0,99.8
2018-07-27 12:00:00,118,4,12,149.0,89.0,78.0,109.0,161.0,222.0,106.2
2018-07-27 13:00:00,144,4,13,110.0,139.0,44.0,64.0,131.0,108.0,121.0
2018-07-27 14:00:00,61,4,14,118.0,149.0,89.0,78.0,109.0,161.0,132.0
2018-07-27 15:00:00,113,4,15,144.0,110.0,139.0,44.0,64.0,131.0,116.4
2018-07-27 16:00:00,162,4,16,61.0,118.0,149.0,89.0,78.0,109.0,109.2
2018-07-27 17:00:00,160,4,17,113.0,144.0,110.0,139.0,44.0,64.0,119.6
2018-07-27 18:00:00,76,4,18,162.0,61.0,118.0,149.0,89.0,78.0,128.0
2018-07-27 19:00:00,86,4,19,160.0,113.0,144.0,110.0,139.0,44.0,114.4
2018-07-27 20:00:00,131,4,20,76.0,162.0,61.0,118.0,149.0,89.0,119.4
2018-07-27 21:00:00,133,4,21,86.0,160.0,113.0,144.0,110.0,139.0,123.0
2018-07-27 22:00:00,213,4,22,131.0,76.0,162.0,61.0,118.0,149.0,117.2
2018-07-27 23:00:00,122,4,23,133.0,86.0,160.0,113.0,144.0,110.0,127.8
2018-07-28 00:00:00,192,5,0,213.0,131.0,76.0,162.0,61.0,118.0,137.0
2018-07-28 01:00:00,195,5,1,122.0,133.0,86.0,160.0,113.0,144.0,158.2
2018-07-28 02:00:00,145,5,2,192.0,213.0,131.0,76.0,162.0,61.0,171.0
2018-07-28 03:00:00,132,5,3,195.0,122.0,133.0,86.0,160.0,113.0,173.4
2018-07-28 04:00:00,215,5,4,145.0,192.0,213.0,131.0,76.0,162.0,157.2
2018-07-28 05:00:00,91,5,5,132.0,195.0,122.0,133.0,86.0,160.0,175.8
2018-07-28 06:00:00,44,5,6,215.0,145.0,192.0,213.0,131.0,76.0,155.6
2018-07-28 07:00:00,39,5,7,91.0,132.0,195.0,122.0,133.0,86.0,125.4
2018-07-28 08:00:00,73,5,8,44.0,215.0,145.0,192.0,213.0,131.0,104.2
2018-07-28 09:00:00,113,5,9,39.0,91.0,132.0,195.0,122.0,133.0,92.4
2018-07-28 10:00:00,108,5,10,73.0,44.0,215.0,145.0,192.0,213.0,72.0
2018-07-28 11:00:00,104,5,11,113.0,39.0,91.0,132.0,195.0,122.0,75.4
2018-07-28 12:00:00,75,5,12,108.0,73.0,44.0,215.0,145.0,192.0,87.4
2018-07-28 13:00:00,63,5,13,104.0,113.0,39.0,91.0,132.0,195.0,94.6
2018-07-28 14:00:00,98,5,14,75.0,108.0,73.0,44.0,215.0,145.0,92.6
2018-07-28 15:00:00,150,5,15,63.0,104.0,113.0,39.0,91.0,132.0,89.6
2018-07-28 16:00:00,138,5,16,98.0,75.0,108.0,73.0,44.0,215.0,98.0
2018-07-28 17:00:00,145,5,17,150.0,63.0,104.0,113.0,39.0,91.0,104.8
2018-07-28 18:00:00,68,5,18,138.0,98.0,75.0,108.0,73.0,44.0,118.8
2018-07-28 19:00:00,95,5,19,145.0,150.0,63.0,104.0,113.0,39.0,119.8
2018-07-28 20:00:00,90,5,20,68.0,138.0,98.0,75.0,108.0,73.0,119.2
2018-07-28 21:00:00,140,5,21,95.0,145.0,150.0,63.0,104.0,113.0,107.2
2018-07-28 22:00:00,92,5,22,90.0,68.0,138.0,98.0,75.0,108.0,107.6
2018-07-28 23:00:00,120,5,23,140.0,95.0,145.0,150.0,63.0,104.0,97.0
2018-07-29 00:00:00,165,6,0,92.0,90.0,68.0,138.0,98.0,75.0,107.4
2018-07-29 01:00:00,102,6,1,120.0,140.0,95.0,145.0,150.0,63.0,121.4
2018-07-29 02:00:00,136,6,2,165.0,92.0,90.0,68.0,138.0,98.0,123.8
2018-07-29 03:00:00,101,6,3,102.0,120.0,140.0,95.0,145.0,150.0,123.0
2018-07-29 04:00:00,184,6,4,136.0,165.0,92.0,90.0,68.0,138.0,124.8
2018-07-29 05:00:00,80,6,5,101.0,102.0,120.0,140.0,95.0,145.0,137.6
2018-07-29 06:00:00,41,6,6,184.0,136.0,165.0,92.0,90.0,68.0,120.6
2018-07-29 07:00:00,24,6,7,80.0,101.0,102.0,120.0,140.0,95.0,108.4
2018-07-29 08:00:00,62,6,8,41.0,184.0,136.0,165.0,92.0,90.0,86.0
2018-07-29 09:00:00,98,6,9,24.0,80.0,101.0,102.0,120.0,140.0,78.2
2018-07-29 10:00:00,68,6,10,62.0,41.0,184.0,136.0,165.0,92.0,61.0
2018-07-29 11:00:00,60,6,11,98.0,24.0,80.0,101.0,102.0,120.0,58.6
2018-07-29 12:00:00,108,6,12,68.0,62.0,41.0,184.0,136.0,165.0,62.4
2018-07-29 13:00:00,116,6,13,60.0,98.0,24.0,80.0,101.0,102.0,79.2
2018-07-29 14:00:00,135,6,14,108.0,68.0,62.0,41.0,184.0,136.0,90.0
2018-07-29 15:00:00,119,6,15,116.0,60.0,98.0,24.0,80.0,101.0,97.4
2018-07-29 16:00:00,178,6,16,135.0,108.0,68.0,62.0,41.0,184.0,107.6
2018-07-29 17:00:00,131,6,17,119.0,116.0,60.0,98.0,24.0,80.0,131.2
2018-07-29 18:00:00,89,6,18,178.0,135.0,108.0,68.0,62.0,41.0,135.8
2018-07-29 19:00:00,89,6,19,131.0,119.0,116.0,60.0,98.0,24.0,130.4
2018-07-29 20:00:00,114,6,20,89.0,178.0,135.0,108.0,68.0,62.0,121.2
2018-07-29 21:00:00,84,6,21,89.0,131.0,119.0,116.0,60.0,98.0,120.2
2018-07-29 22:00:00,135,6,22,114.0,89.0,178.0,135.0,108.0,68.0,101.4
2018-07-29 23:00:00,177,6,23,84.0,89.0,131.0,119.0,116.0,60.0,102.2
2018-07-30 00:00:00,216,0,0,135.0,114.0,89.0,178.0,135.0,108.0,119.8
2018-07-30 01:00:00,142,0,1,177.0,84.0,89.0,131.0,119.0,116.0,145.2
2018-07-30 02:00:00,223,0,2,216.0,135.0,114.0,89.0,178.0,135.0,150.8
2018-07-30 03:00:00,155,0,3,142.0,177.0,84.0,89.0,131.0,119.0,178.6
2018-07-30 04:00:00,140,0,4,223.0,216.0,135.0,114.0,89.0,178.0,182.6
2018-07-30 05:00:00,119,0,5,155.0,142.0,177.0,84.0,89.0,131.0,175.2
2018-07-30 06:00:00,21,0,6,140.0,223.0,216.0,135.0,114.0,89.0,155.8
2018-07-30 07:00:00,32,0,7,119.0,155.0,142.0,177.0,84.0,89.0,131.6
2018-07-30 08:00:00,86,0,8,21.0,140.0,223.0,216.0,135.0,114.0,93.4
2018-07-30 09:00:00,120,0,9,32.0,119.0,155.0,142.0,177.0,84.0,79.6
2018-07-30 10:00:00,131,0,10,86.0,21.0,140.0,223.0,216.0,135.0,75.6
2018-07-30 11:00:00,117,0,11,120.0,32.0,119.0,155.0,142.0,177.0,78.0
2018-07-30 12:00:00,96,0,12,131.0,86.0,21.0,140.0,223.0,216.0,97.2
2018-07-30 13:00:00,105,0,13,117.0,120.0,32.0,119.0,155.0,142.0,110.0
2018-07-30 14:00:00,84,0,14,96.0,131.0,86.0,21.0,140.0,223.0,113.8
2018-07-30 15:00:00,91,0,15,105.0,117.0,120.0,32.0,119.0,155.0,106.6
2018-07-30 16:00:00,127,0,16,84.0,96.0,131.0,86.0,21.0,140.0,98.6
2018-07-30 17:00:00,156,0,17,91.0,105.0,117.0,120.0,32.0,119.0,100.6
2018-07-30 18:00:00,78,0,18,127.0,84.0,96.0,131.0,86.0,21.0,112.6
2018-07-30 19:00:00,125,0,19,156.0,91.0,105.0,117.0,120.0,32.0,107.2
2018-07-30 20:00:00,76,0,20,78.0,127.0,84.0,96.0,131.0,86.0,115.4
2018-07-30 21:00:00,122,0,21,125.0,156.0,91.0,105.0,117.0,120.0,112.4
2018-07-30 22:00:00,111,0,22,76.0,78.0,127.0,84.0,96.0,131.0,111.4
2018-07-30 23:00:00,101,0,23,122.0,125.0,156.0,91.0,105.0,117.0,102.4
2018-07-31 00:00:00,179,1,0,111.0,76.0,78.0,127.0,84.0,96.0,107.0
2018-07-31 01:00:00,156,1,1,101.0,122.0,125.0,156.0,91.0,105.0,117.8
2018-07-31 02:00:00,135,1,2,179.0,111.0,76.0,78.0,127.0,84.0,133.8
2018-07-31 03:00:00,186,1,3,156.0,101.0,122.0,125.0,156.0,91.0,136.4
2018-07-31 04:00:00,130,1,4,135.0,179.0,111.0,76.0,78.0,127.0,151.4
2018-07-31 05:00:00,70,1,5,186.0,156.0,101.0,122.0,125.0,156.0,157.2
2018-07-31 06:00:00,63,1,6,130.0,135.0,179.0,111.0,76.0,78.0,135.4
2018-07-31 07:00:00,48,1,7,70.0,186.0,156.0,101.0,122.0,125.0,116.8
2018-07-31 08:00:00,60,1,8,63.0,130.0,135.0,179.0,111.0,76.0,99.4
2018-07-31 09:00:00,112,1,9,48.0,70.0,186.0,156.0,101.0,122.0,74.2
2018-07-31 10:00:00,134,1,10,60.0,63.0,130.0,135.0,179.0,111.0,70.6
2018-07-31 11:00:00,119,1,11,112.0,48.0,70.0,186.0,156.0,101.0,83.4
2018-07-31 12:00:00,85,1,12,134.0,60.0,63.0,130.0,135.0,179.0,94.6
2018-07-31 13:00:00,58,1,13,119.0,112.0,48.0,70.0,186.0,156.0,102.0
2018-07-31 14:00:00,75,1,14,85.0,134.0,60.0,63.0,130.0,135.0,101.6
2018-07-31 15:00:00,99,1,15,58.0,119.0,112.0,48.0,70.0,186.0,94.2
2018-07-31 16:00:00,100,1,16,75.0,85.0,134.0,60.0,63.0,130.0,87.2
2018-07-31 17:00:00,112,1,17,99.0,58.0,119.0,112.0,48.0,70.0,83.4
2018-07-31 18:00:00,42,1,18,100.0,75.0,85.0,134.0,60.0,63.0,88.8
2018-07-31 19:00:00,85,1,19,112.0,99.0,58.0,119.0,112.0,48.0,85.6
2018-07-31 20:00:00,98,1,20,42.0,100.0,75.0,85.0,134.0,60.0,87.6
2018-07-31 21:00:00,131,1,21,85.0,112.0,99.0,58.0,119.0,112.0,87.4
2018-07-31 22:00:00,124,1,22,98.0,42.0,100.0,75.0,85.0,134.0,93.6
2018-07-31 23:00:00,125,1,23,131.0,85.0,112.0,99.0,58.0,119.0,96.0
2018-08-01 00:00:00,182,2,0,124.0,98.0,42.0,100.0,75.0,85.0,112.6
2018-08-01 01:00:00,98,2,1,125.0,131.0,85.0,112.0,99.0,58.0,132.0
2018-08-01 02:00:00,133,2,2,182.0,124.0,98.0,42.0,100.0,75.0,132.0
2018-08-01 03:00:00,95,2,3,98.0,125.0,131.0,85.0,112.0,99.0,132.4
2018-08-01 04:00:00,122,2,4,133.0,182.0,124.0,98.0,42.0,100.0,126.6
2018-08-01 05:00:00,61,2,5,95.0,98.0,125.0,131.0,85.0,112.0,126.0
2018-08-01 06:00:00,88,2,6,122.0,133.0,182.0,124.0,98.0,42.0,101.8
2018-08-01 07:00:00,43,2,7,61.0,95.0,98.0,125.0,131.0,85.0,99.8
2018-08-01 08:00:00,66,2,8,88.0,122.0,133.0,182.0,124.0,98.0,81.8
2018-08-01 09:00:00,131,2,9,43.0,61.0,95.0,98.0,125.0,131.0,76.0
2018-08-01 10:00:00,75,2,10,66.0,88.0,122.0,133.0,182.0,124.0,77.8
2018-08-01 11:00:00,90,2,11,131.0,43.0,61.0,95.0,98.0,125.0,80.6
2018-08-01 12:00:00,72,2,12,75.0,66.0,88.0,122.0,133.0,182.0,81.0
2018-08-01 13:00:00,93,2,13,90.0,131.0,43.0,61.0,95.0,98.0,86.8
2018-08-01 14:00:00,88,2,14,72.0,75.0,66.0,88.0,122.0,133.0,92.2
2018-08-01 15:00:00,113,2,15,93.0,90.0,131.0,43.0,61.0,95.0,83.6
2018-08-01 16:00:00,165,2,16,88.0,72.0,75.0,66.0,88.0,122.0,91.2
2018-08-01 17:00:00,138,2,17,113.0,93.0,90.0,131.0,43.0,61.0,106.2
2018-08-01 18:00:00,50,2,18,165.0,88.0,72.0,75.0,66.0,88.0,119.4
2018-08-01 19:00:00,123,2,19,138.0,113.0,93.0,90.0,131.0,43.0,110.8
2018-08-01 20:00:00,96,2,20,50.0,165.0,88.0,72.0,75.0,66.0,117.8
2018-08-01 21:00:00,110,2,21,123.0,138.0,113.0,93.0,90.0,131.0,114.4
2018-08-01 22:00:00,67,2,22,96.0,50.0,165.0,88.0,72.0,75.0,103.4
2018-08-01 23:00:00,130,2,23,110.0,123.0,138.0,113.0,93.0,90.0,89.2
2018-08-02 00:00:00,151,3,0,67.0,96.0,50.0,165.0,88.0,72.0,105.2
2018-08-02 01:00:00,152,3,1,130.0,110.0,123.0,138.0,113.0,93.0,110.8
2018-08-02 02:00:00,178,3,2,151.0,67.0,96.0,50.0,165.0,88.0,122.0
2018-08-02 03:00:00,164,3,3,152.0,130.0,110.0,123.0,138.0,113.0,135.6
2018-08-02 04:00:00,117,3,4,178.0,151.0,67.0,96.0,50.0,165.0,155.0
2018-08-02 05:00:00,66,3,5,164.0,152.0,130.0,110.0,123.0,138.0,152.4
2018-08-02 06:00:00,18,3,6,117.0,178.0,151.0,67.0,96.0,50.0,135.4
2018-08-02 07:00:00,31,3,7,66.0,164.0,152.0,130.0,110.0,123.0,108.6
2018-08-02 08:00:00,84,3,8,18.0,117.0,178.0,151.0,67.0,96.0,79.2
2018-08-02 09:00:00,102,3,9,31.0,66.0,164.0,152.0,130.0,110.0,63.2
2018-08-02 10:00:00,122,3,10,84.0,18.0,117.0,178.0,151.0,67.0,60.2
2018-08-02 11:00:00,72,3,11,102.0,31.0,66.0,164.0,152.0,130.0,71.4
2018-08-02 12:00:00,84,3,12,122.0,84.0,18.0,117.0,178.0,151.0,82.2
2018-08-02 13:00:00,98,3,13,72.0,102.0,31.0,66.0,164.0,152.0,92.8
2018-08-02 14:00:00,68,3,14,84.0,122.0,84.0,18.0,117.0,178.0,95.6
2018-08-02 15:00:00,68,3,15,98.0,72.0,102.0,31.0,66.0,164.0,88.8
2018-08-02 16:00:00,127,3,16,68.0,84.0,122.0,84.0,18.0,117.0,78.0
2018-08-02 17:00:00,144,3,17,68.0,98.0,72.0,102.0,31.0,66.0,89.0
2018-08-02 18:00:00,61,3,18,127.0,68.0,84.0,122.0,84.0,18.0,101.0
2018-08-02 19:00:00,63,3,19,144.0,68.0,98.0,72.0,102.0,31.0,93.6
2018-08-02 20:00:00,105,3,20,61.0,127.0,68.0,84.0,122.0,84.0,92.6
2018-08-02 21:00:00,124,3,21,63.0,144.0,68.0,98.0,72.0,102.0,100.0
2018-08-02 22:00:00,76,3,22,105.0,61.0,127.0,68.0,84.0,122.0,99.4
2018-08-02 23:00:00,170,3,23,124.0,63.0,144.0,68.0,98.0,72.0,85.8
2018-08-03 00:00:00,178,4,0,76.0,105.0,61.0,127.0,68.0,84.0,107.6
2018-08-03 01:00:00,130,4,1,170.0,124.0,63.0,144.0,68.0,98.0,130.6
2018-08-03 02:00:00,125,4,2,178.0,76.0,105.0,61.0,127.0,68.0,135.6
2018-08-03 03:00:00,78,4,3,130.0,170.0,124.0,63.0,144.0,68.0,135.8
2018-08-03 04:00:00,172,4,4,125.0,178.0,76.0,105.0,61.0,127.0,136.2
2018-08-03 05:00:00,51,4,5,78.0,130.0,170.0,124.0,63.0,144.0,136.6
2018-08-03 06:00:00,86,4,6,172.0,125.0,178.0,76.0,105.0,61.0,111.2
2018-08-03 07:00:00,54,4,7,51.0,78.0,130.0,170.0,124.0,63.0,102.4
2018-08-03 08:00:00,87,4,8,86.0,172.0,125.0,178.0,76.0,105.0,88.2
2018-08-03 09:00:00,114,4,9,54.0,51.0,78.0,130.0,170.0,124.0,90.0
2018-08-03 10:00:00,159,4,10,87.0,86.0,172.0,125.0,178.0,76.0,78.4
2018-08-03 11:00:00,105,4,11,114.0,54.0,51.0,78.0,130.0,170.0,100.0
2018-08-03 12:00:00,96,4,12,159.0,87.0,86.0,172.0,125.0,178.0,103.8
2018-08-03 13:00:00,106,4,13,105.0,114.0,54.0,51.0,78.0,130.0,112.2
2018-08-03 14:00:00,75,4,14,96.0,159.0,87.0,86.0,172.0,125.0,116.0
2018-08-03 15:00:00,96,4,15,106.0,105.0,114.0,54.0,51.0,78.0,108.2
2018-08-03 16:00:00,140,4,16,75.0,96.0,159.0,87.0,86.0,172.0,95.6
2018-08-03 17:00:00,142,4,17,96.0,106.0,105.0,114.0,54.0,51.0,102.6
2018-08-03 18:00:00,91,4,18,140.0,75.0,96.0,159.0,87.0,86.0,111.8
2018-08-03 19:00:00,91,4,19,142.0,96.0,106.0,105.0,114.0,54.0,108.8
2018-08-03 20:00:00,87,4,20,91.0,140.0,75.0,96.0,159.0,87.0,112.0
2018-08-03 21:00:00,123,4,21,91.0,142.0,96.0,106.0,105.0,114.0,110.2
2018-08-03 22:00:00,170,4,22,87.0,91.0,140.0,75.0,96.0,159.0,106.8
2018-08-03 23:00:00,123,4,23,123.0,91.0,142.0,96.0,106.0,105.0,112.4
2018-08-04 00:00:00,169,5,0,170.0,87.0,91.0,140.0,75.0,96.0,118.8
2018-08-04 01:00:00,134,5,1,123.0,123.0,91.0,142.0,96.0,106.0,134.4
2018-08-04 02:00:00,223,5,2,169.0,170.0,87.0,91.0,140.0,75.0,143.8
2018-08-04 03:00:00,149,5,3,134.0,123.0,123.0,91.0,142.0,96.0,163.8
2018-08-04 04:00:00,131,5,4,223.0,169.0,170.0,87.0,91.0,140.0,159.6
2018-08-04 05:00:00,69,5,5,149.0,134.0,123.0,123.0,91.0,142.0,161.2
2018-08-04 06:00:00,45,5,6,131.0,223.0,169.0,170.0,87.0,91.0,141.2
2018-08-04 07:00:00,23,5,7,69.0,149.0,134.0,123.0,123.0,91.0,123.4
2018-08-04 08:00:00,120,5,8,45.0,131.0,223.0,169.0,170.0,87.0,83.4
2018-08-04 09:00:00,129,5,9,23.0,69.0,149.0,134.0,123.0,123.0,77.6
2018-08-04 10:00:00,82,5,10,120.0,45.0,131.0,223.0,169.0,170.0,77.2
2018-08-04 11:00:00,97,5,11,129.0,23.0,69.0,149.0,134.0,123.0,79.8
2018-08-04 12:00:00,96,5,12,82.0,120.0,45.0,131.0,223.0,169.0,90.2
2018-08-04 13:00:00,39,5,13,97.0,129.0,23.0,69.0,149.0,134.0,104.8
2018-08-04 14:00:00,105,5,14,96.0,82.0,120.0,45.0,131.0,223.0,88.6
2018-08-04 15:00:00,107,5,15,39.0,97.0,129.0,23.0,69.0,149.0,83.8
2018-08-04 16:00:00,166,5,16,105.0,96.0,82.0,120.0,45.0,131.0,88.8
2018-08-04 17:00:00,128,5,17,107.0,39.0,97.0,129.0,23.0,69.0,102.6
2018-08-04 18:00:00,61,5,18,166.0,105.0,96.0,82.0,120.0,45.0,109.0
2018-08-04 19:00:00,98,5,19,128.0,107.0,39.0,97.0,129.0,23.0,113.4
2018-08-04 20:00:00,83,5,20,61.0,166.0,105.0,96.0,82.0,120.0,112.0
2018-08-04 21:00:00,98,5,21,98.0,128.0,107.0,39.0,97.0,129.0,107.2
2018-08-04 22:00:00,86,5,22,83.0,61.0,166.0,105.0,96.0,82.0,93.6
2018-08-04 23:00:00,131,5,23,98.0,98.0,128.0,107.0,39.0,97.0,85.2
2018-08-05 00:00:00,123,6,0,86.0,83.0,61.0,166.0,105.0,96.0,99.2
2018-08-05 01:00:00,114,6,1,131.0,98.0,98.0,128.0,107.0,39.0,104.2
2018-08-05 02:00:00,147,6,2,123.0,86.0,83.0,61.0,166.0,105.0,110.4
2018-08-05 03:00:00,119,6,3,114.0,131.0,98.0,98.0,128.0,107.0,120.2
2018-08-05 04:00:00,122,6,4,147.0,123.0,86.0,83.0,61.0,166.0,126.8
2018-08-05 05:00:00,92,6,5,119.0,114.0,131.0,98.0,98.0,128.0,125.0
2018-08-05 06:00:00,21,6,6,122.0,147.0,123.0,86.0,83.0,61.0,118.8
2018-08-05 07:00:00,26,6,7,92.0,119.0,114.0,131.0,98.0,98.0,100.2
2018-08-05 08:00:00,83,6,8,21.0,122.0,147.0,123.0,86.0,83.0,76.0
2018-08-05 09:00:00,92,6,9,26.0,92.0,119.0,114.0,131.0,98.0,68.8
2018-08-05 10:00:00,78,6,10,83.0,21.0,122.0,147.0,123.0,86.0,62.8
2018-08-05 11:00:00,62,6,11,92.0,26.0,92.0,119.0,114.0,131.0,60.0
2018-08-05 12:00:00,86,6,12,78.0,83.0,21.0,122.0,147.0,123.0,68.2
2018-08-05 13:00:00,84,6,13,62.0,92.0,26.0,92.0,119.0,114.0,80.2
2018-08-05 14:00:00,94,6,14,86.0,78.0,83.0,21.0,122.0,147.0,80.4
2018-08-05 15:00:00,139,6,15,84.0,62.0,92.0,26.0,92.0,119.0,80.8
2018-08-05 16:00:00,148,6,16,94.0,86.0,78.0,83.0,21.0,122.0,93.0
2018-08-05 17:00:00,124,6,17,139.0,84.0,62.0,92.0,26.0,92.0,110.2
2018-08-05 18:00:00,42,6,18,148.0,94.0,86.0,78.0,83.0,21.0,117.8
2018-08-05 19:00:00,83,6,19,124.0,139.0,84.0,62.0,92.0,26.0,109.4
2018-08-05 20:00:00,90,6,20,42.0,148.0,94.0,86.0,78.0,83.0,107.2
2018-08-05 21:00:00,101,6,21,83.0,124.0,139.0,84.0,62.0,92.0,97.4
2018-08-05 22:00:00,97,6,22,90.0,42.0,148.0,94.0,86.0,78.0,88.0
2018-08-05 23:00:00,144,6,23,101.0,83.0,124.0,139.0,84.0,62.0,82.6
2018-08-06 00:00:00,248,0,0,97.0,90.0,42.0,148.0,94.0,86.0,103.0
2018-08-06 01:00:00,170,0,1,144.0,101.0,83.0,124.0,139.0,84.0,136.0
2018-08-06 02:00:00,104,0,2,248.0,97.0,90.0,42.0,148.0,94.0,152.0
2018-08-06 03:00:00,184,0,3,170.0,144.0,101.0,83.0,124.0,139.0,152.6
